,요양기관명,종별코드명,시군구코드명,주소,전화번호,병원홈페이지,좌표(X),좌표(Y)
547,이&이치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 407, 503호 (우동, 신세계프라자)",051-558-2828,,129.1406828,35.1678259
548,세방치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀2로 10, 402호 (우동, 센텀메디컬센터)",051-755-0280,http://ofpclinic.wixsite.com/tmjclinic,129.1315304,35.1678325
549,웰재활의학과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 116, 6층 (재송동, 일창빌딩)",051-782-7599,,129.1268114,35.1886612
550,아름다운의원,의원,부산북구,"부산광역시 북구 화명대로 34, 웰빙프라자 3층 302호 (화명동)",051-791-0975,,129.1193242,35.2031837
551,아름다운의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 103-4, 7층 (반여동)",051-525-7582,,129.1193242,35.2031837
552,센텀캘리포니아치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀2로 15, 502호 (우동, 센텀브라이빌딩)",051-746-0211,http://www.centumca.com,129.1323537,35.1677016
553,황내과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 174, 401호 (좌동, 거성프라자)",051-702-6565,,129.1750479,35.1776265
554,한빛연합의원,의원,부산영도구,"부산광역시 영도구 상리로 33, (동삼동)",051-405-8633,,129.156813,35.1621623
555,한빛연합의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 598, 2층 일부호 (우동)",051-752-7585,,129.156813,35.1621623
556,세민정형외과의원,의원,부산해운대구,"부산광역시 해운대구 중동1로 15-2, 2층 (우동)",051-743-5731,,129.161599,35.163709
557,최영주산부인과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 802, B동 302호 (좌동, 웅신시네아트)",051-704-2020,,129.1766569,35.1691635
558,이인훈소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 301, 3층 (좌동, 금강빌딩)",051-703-0075-6,,129.1832772,35.1691765
559,인제대학교 해운대백병원,종합병원,부산해운대구,"부산광역시 해운대구 해운대로 875, (좌동)",051-797-0100,http://www.paik.ac.kr/haeundae/,129.182013,35.173443
560,부산성모안과병원,병원,부산해운대구,"부산광역시 해운대구 해운대로 409, (우동)",051-743-0775,http://www.sungmo.co.kr,129.1409696,35.1675364
561,준의원,의원,부산해운대구,"부산광역시 해운대구 마린시티2로 33, 104동 202,203호 (우동, 해운대두산위브더제니스)",051-931-0103,,129.145091,35.156667
562,준의원,의원,부산수영구,"부산광역시 수영구 광남로 199, (광안동)",051-755-0920,,129.145091,35.156667
563,센텀마취통증의학과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 104-10, 선수촌빌딩 A동 4층 (반여동)",051-715-8998,,129.1199099,35.2026807
564,센텀타워치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀2로 20, 1501-1502호 (우동, 센텀타워메디칼)",051-743-0012,http://www.ctdc.co.kr,129.1320258,35.1671978
565,이종철치과의원,치과의원,부산해운대구,"부산광역시 해운대구 재반로 239, (반여동)",051-784-2875,,129.1310654,35.1986393
566,더아름다운성형외과의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 15, 601호 (우동, 센텀브라이언)",051-747-7774,,129.1323537,35.1677016
567,미안의원,의원,부산진구,"부산광역시 부산진구 서면로 64, 3층 (부전동, 청석빌딩)",051-807-0128,http://www.centumchai.com,129.1377353,35.1702057
568,미안의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 369, 6층 (우동, 해운대센텀메디컬)",746-2044,http://www.centumchai.com,129.1377353,35.1702057
569,예일의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 102-2, 6층 (반여동, 부원메디컬센터)",051-523-1003,,129.1196159,35.2027865
570,봄치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 814, 세종월드프라자 216호 (좌동)",051-704-2279,,129.1776778,35.1695768
571,봄치과의원,치과의원,부산사하구,"부산광역시 사하구 다대로 279, (장림동)",051-266-2275,,129.1776778,35.1695768
572,센텀아시아치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀동로 9, 상가 2층 226호 (우동, 트럼프월드센텀아파트)",051-900-8275,,129.1324214,35.1703962
573,예바치과교정과의원,치과의원,부산동래구,"부산광역시 동래구 동래로 25, 4층 (온천동)",051-791-2804,http://www.prettymiso.com,129.1313001,35.1681037
574,예바치과교정과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, 803호 (우동, 센텀임페리얼타워)",051-920-7755,http://www.prettymiso.com,129.1313001,35.1681037
575,센텀고운선형한의원,한의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, 602호 (우동, 센템임페리얼타워빌딩)",051-627-3366,,129.1313001,35.1681037
576,해운대구보건소 반송지소,보건지소,부산해운대구,"부산광역시 해운대구 반송로 853, (반송동, 반송보건지소)",749-5792,,129.1478997,35.2300562
577,미플러스센텀의원,의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, A402호 (우동, 센텀임페리얼)",051-742-9003,,129.1313001,35.1681037
578,선치과의원,치과의원,부산사하구,"부산광역시 사하구 낙동대로 440, 4층 (당리동, 향원빌딩)",051-207-2080,,129.1308011,35.1970097
579,선치과의원,치과의원,부산해운대구,"부산광역시 해운대구 재반로 221, (반여동)",051-781-2875,,129.1308011,35.1970097
580,권내과의원,의원,부산해운대구,"부산광역시 해운대구 반송로924번길 14, (반송동)",051-542-5666,,129.1554677,35.2320278
581,제니스라인치과교정과치과의원,치과의원,부산해운대구,"부산광역시 해운대구 마린시티2로 33, 104동 921호 (우동, 해운대두산위브더제니스)",051-746-2858,,129.145091,35.156667
582,녹십자의원,의원,부산해운대구,"부산광역시 해운대구 우동1로20번길 67, 2층 (우동)",051-742-0334,,129.1597489,35.1653589
583,녹십자의원,의원,부산기장군,"부산광역시 기장군 장안읍 해맞이로 427, ()",051-727-3355,,129.1597489,35.1653589
584,노블레스홍인식성형외과의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 33, 센텀뷰라움 3층 301.302.303호 (우동)",051-758-6636,http://noblessehong.com/,129.1334088,35.1664153
585,한사랑의원,의원,부산금정구,"부산광역시 금정구 동현로16번길 76, 3층 (부곡동)",051-512-3617,,129.1699934,35.1737687
586,한사랑의원,의원,부산해운대구,"부산광역시 해운대구 대천로67번길 4, 202,203호 (좌동, 해운대주공아파트상가)",051-731-0753,,129.1699934,35.1737687
587,토브성형외과의원,의원,부산해운대구,"부산광역시 해운대구 마린시티2로 33, 104동 924호 (우동, 해운대두산위브더제니스)",051-744-1031,,129.145091,35.156667
588,선경한의원,한의원,부산해운대구,"부산광역시 해운대구 양운로 98, (좌동,대하프라자 2층)",051-742-1091,,129.1748353,35.1716411
589,해운대봄한의원,한의원,부산해운대구,"부산광역시 해운대구 중동2로 12-1, 5층 (중동)",051-743-2300,,129.164576,35.163149
590,맑고고운의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 650, 201동 501호 일부호 (우동, 해운대 센트럴 푸르지오)",0507-1389-7277,,129.1612447,35.164601
591,성모더오정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 75, 5층 (좌동, 일진빌딩)",051-703-7555,,129.1767685,35.1712912
592,와이디정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 407, 신세계프라자 303 일부호 (우동)",051-747-8005,,129.1406828,35.1678259
593,해운대한겨레치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 802, 310, 311호 (좌동, 웅신시네아트)",051-702-2132,,129.1766569,35.1691635
594,에스아산이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 814, 세종월드프라자 B동 419호,420호일부호 (좌동)",051-701-8575,,129.1776778,35.1695768
595,이브앤아담여성의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 20, 센텀타워메디컬 1203호 (우동)",051-743-7585,http://www.eveandadam.co.kr,129.1320258,35.1671978
596,황신경외과의원,의원,부산해운대구,"부산광역시 해운대구 신반송로 208, 6층 (반송동)",051-543-7776,,129.1575904,35.2307114
597,아이공감정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 369, 7층 (우동, 해운대센텀메디칼센타)",051-742-7515,http://www.igonggam.kr,129.1377353,35.1702057
598,반여센텀치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 7, 5층 (반여동, 반여센텀메디컬)",525-7528,,129.1185159,35.1944837
599,이승휘정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 620, 해운대 라뮤에뜨 219,220호 (우동)",051-741-7542,,129.1584586,35.1629713
600,올라잇치과의원,치과의원,부산해운대구,"부산광역시 해운대구 세실로 86, 3층 (좌동, 대천빌딩)",051-988-2875,,129.1765516,35.1723113
601,우리바른치과의원,치과의원,부산해운대구,"부산광역시 해운대구 양운로 110, 2층 (좌동)",051-743-2805,,129.1738822,35.1726479
602,김수권치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 145, 6동 216호 (재송동, 더샵센텀파크1차아파트)",051-743-2733,,129.1219424,35.1788329
603,센텀어린이치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 142, 상가1동 202호 (재송동, 더샵센텀파크2차아파트)",051-747-2855,,129.1235492,35.1790549
604,센텀한의원,한의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 145, 상가6동 215호 (재송동, 더샵센텀파크 1차@)",051-744-5475,,129.1219424,35.1788329
605,센텀경희한의원,한의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 90, 201,202호 (재송동, 큐비e센텀)",051-731-5454,,129.1264311,35.1754431
606,서울피부과의원,의원,부산해운대구,"부산광역시 해운대구 해운대해변로 154, 마리나센타 502호 (우동)",051-746-6345,http://www.beauty-all.co.kr,129.1485263,35.1581115
607,비타민피부과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 173, 8층 (좌동, 영풍프라자)",051-704-8275,,129.1752749,35.1781714
608,노선화산부인과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 173, 301호 (좌동, 영풍프라자)",051-702-9008,,129.1752749,35.1781714
609,좋은이웃치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 76, 신도프라자 2층 (좌동)",051-746-6200,,129.1675374,35.1730911
610,예스유비뇨기과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 802, 318호 (좌동, 웅신시네아트)",051-702-8884,http://www.yyuro.co.kr,129.1766569,35.1691635
611,한선한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대로 407, (우동, 프라자빌딩 501호, 502호)",051-743-6796,,129.1406828,35.1678259
612,해운대탄탄정형외과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 176, 장산빌딩 5층 (좌동)",051-704-1010,,129.175297,35.177565
613,센텀엘의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 15, 센텀브라이빌딩 201호, 202호 (우동)",051-723-3650,http://www.elclinic.net,129.1323537,35.1677016
614,큐의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 277, (우동, 한성빌딩 4층)",051-746-7999,,129.1311451,35.1757915
615,큐의원,의원,부산강서구,"부산광역시 강서구 명지국제6로 246, 4층 (명지동)",051-711-7990,,129.1311451,35.1757915
616,센텀척신경외과의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 15, (우동, 센텀브라이언 5층,9층)",051-743-1300,http://diskall.co.kr,129.1323537,35.1677016
617,서울외과의원,의원,부산중구,"부산광역시 중구 구덕로 4, (광복동1가)",051-293-6206,,129.1755732,35.1704651
618,서울외과의원,의원,부산해운대구,"부산광역시 해운대구 양운로 82, 해운대화인크리닉센타 5층 502호 (좌동)",051-704-7273,,129.1755732,35.1704651
619,유정의원,의원,부산해운대구,"부산광역시 해운대구 송정중앙로 25, 2층 (송정동)",051-703-7934,,129.2035233,35.1828305
620,좌동소아청소년과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 43, 경동코아 506호 (좌동)",051-804-1761,,129.17845,35.1687646
621,박준형피부과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 409, 501호 (우동, 굿팀메디털)",051-746-7547,,129.1409667,35.167541
622,씨앤유의원,의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, 센템임페리얼타워 1501호 (우동)",051-744-8889,,129.1313001,35.1681037
623,장산닥터남비뇨의학과의원,의원,부산해운대구,"부산광역시 해운대구 세실로 64, 310~312호 (좌동, 화목데파트)",051-702-5825,,129.177663,35.1709808
624,원내과의원,의원,부산해운대구,"부산광역시 해운대구 재반로63번길 32, 1층일부,2~3층 (재송동, 창광빌라)",051-783-8288,,129.1254808,35.1849885
625,리치치과의원,치과의원,부산수영구,"부산광역시 수영구 연수로315번길 16, 403-405호 (망미동, 더샵파크리치상가)",051-757-1022,,129.1608933,35.1617604
626,리치치과의원,치과의원,부산해운대구,"부산광역시 해운대구 구남로 27, (중동)",051-741-8833,,129.1608933,35.1617604
627,센텀내과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 104-10, 선수촌빌딩 2,5층(일부),3층 (반여동)",051-710-0690,,129.1199099,35.2026807
628,반여가정의학과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 227, 수협 2층 (반여동)",051-784-5005,,129.1308891,35.1975565
629,센텀화외과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 365, 201,701호 (우동)",051-710-8253,,129.1374368,35.1704318
630,유케이성형외과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 365, 6층 (우동)",051-710-8250,,129.1374368,35.1704318
631,e화이트치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 182, 302호 (좌동, 명주빌딩)",051-702-7522,,129.1759802,35.1773842
632,임미란정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 선수촌로 98, 경신빌딩 5층 (반여동)",051-949-1119,,129.1195202,35.2024093
633,바다여성산부인과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 506, 영풍리젠시 503호 (중동)",051-711-3355,,129.1687362,35.1661755
634,해운대구보건소 재반지소,보건지소,부산해운대구,"부산광역시 해운대구 해운대로61번길 28, (재송동, 재반보건지소)",051-749-6532,,129.1228326,35.1924207
635,아이들치과의원,치과의원,부산해운대구,"부산광역시 해운대구 마린시티3로 1, 339호 (우동, 선프라자오피스텔)",051-747-1317,,129.1475625,35.1580154
636,연세랑정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 506, 304호 (중동, 영풍리젠시)",051-731-1026,,129.1687362,35.1661755
637,참밝은안과의원,의원,부산해운대구,"부산광역시 해운대구 아랫반송로 12, 5층 (반송동)",051-544-7754,,129.1471653,35.2253583
638,뉴센치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로38번길 70, 3층 (재송동)",051-782-2875,,129.1175913,35.191057
639,해운대로치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대해변로 335, CFC빌딩 2,3층 (중동)",051-741-8080,,129.166638,35.1631619
640,에코연합치과의원,치과의원,부산해운대구,"부산광역시 해운대구 중동1로 12, 2층 (우동, 해성빌딩)",051-741-5858,http://blog.naver.com/dentistmin,129.1609742,35.1636042
641,리엔하이피부과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 624, (우동)",051-714-2135,,129.1592545,35.1635728
642,나비솔한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대로 802, B동 404호 (좌동, 웅신시네아트, 일부)",051-627-5678,http://www.smilejin.com,129.1766569,35.1691635
643,센텀아동병원,병원,부산해운대구,"부산광역시 해운대구 해운대로 407, 6층 (우동, 신세계프라자)",743-1588,,129.1406828,35.1678259
644,아이케이의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 25, 센텀드림월드 9층 902호 (우동)",051-710-7300,,129.132947,35.1669544
645,이든이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 600, 2층 (우동)",051-791-1700,,129.1569856,35.1622907
646,센텀부부치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 80, 3,4층 (반여동)",051-710-2898,,129.1193586,35.2008307
647,네이처치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 415, 2층 201호 (우동)",051-715-2824,,129.1411817,35.1669113
648,조성호정형외과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로91번길 10, (재송동)",051-782-1301,,129.1212434,35.1890753
649,더화이트치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 632, 깨끗한 빌딩 6층 (우동)",051-742-7888,http://www.starwhite.co.kr,129.1598137,35.1638826
650,비스타안과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 1101호 일부호, 1102~1104호 (중동)",051-710-7100,,129.1682073,35.165667
651,사랑가득한내과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 237, 6층 (반여동)",051-711-5711,,129.1310389,35.1983933
652,고의영치과의원,치과의원,부산해운대구,"부산광역시 해운대구 재반로 193-1, 3층 (반여동)",051-783-2636,,129.1304155,35.1945755
653,삼성뉴방외과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 794, 603호 (좌동, 삼정엘리움)",703-3651,http://www.samsungyubang.com,129.1757451,35.168815
654,해운대푸른바다어린이병원,병원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 3층일부, 11층일부, 12.13층,205호~208호 (중동)",051-714-3501,,129.1682073,35.165667
655,센텀에코의원,의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 145, 상가 7동 202-2호 (재송동, 더샵센텀파크1차아파트)",051-731-1522,http://,129.1219424,35.1788329
656,위강한의원,한의원,부산진구,"부산광역시 부산진구 가야대로 785, 성영빌딩 13층 1302호 (부전동)",051-714-0123,,129.1682073,35.165667
657,위강한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 3층 301호 (중동)",051-731-7582,,129.1682073,35.165667
658,센텀삼성재활의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 365, 501호 (우동)",051-791-1112,,129.1374368,35.1704318
659,반송치과의원,치과의원,부산해운대구,"부산광역시 해운대구 반송로 926, (반송동, 반송치과의원)",051-542-5040,,129.1546422,35.2326212
660,아름다운휴치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀중앙로 145, 6동 214호 (재송동, 더샵센텀파크상가)",051-744-3602,,129.1219424,35.1788329
661,이치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 637, 3층 (우동, 메디현대빌딩)",051-743-2826,,129.1598774,35.1644999
662,이치과의원,치과의원,부산기장군,"부산광역시 기장군 기장읍 읍내로 105, 3층",051-721-2889,,129.1598774,35.1644999
663,이치과의원,치과의원,부산동래구,"부산광역시 동래구 안락로 128, (안락동)",051-529-8020,,129.1598774,35.1644999
664,이치과의원,치과의원,부산강서구,"부산광역시 강서구 낙동북로 74, 2층 (강동동)",051-971-2871,,129.1598774,35.1644999
665,이치과의원,치과의원,부산사하구,"부산광역시 사하구 다대로 253, 2,3층 (장림동)",051-265-2639,,129.1598774,35.1644999
666,정경민치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 793, 2층 208호 (좌동, 자생한방병원)",051-701-0004,,129.175263,35.169667
667,해운대 한빛요양병원,요양병원,부산해운대구,"부산광역시 해운대구 반여로 156, 한빛요양병원 (반여동)",051-929-2000,,129.126204,35.2051371
668,조영치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 802, 웅신시네아트 A동 311호 (좌동)",051-746-2525,,129.1766569,35.1691635
669,바로치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대해변로 83, 4층 (우동, 경남마리나상가)",051-747-2280,,129.1423237,35.1616441
670,더젠의원,의원,부산해운대구,"부산광역시 해운대구 센텀남대로 50, A903호 (우동, 센텀임페리얼타워)",051-918-7756,http://www.thezenclinic.co.kr,129.1313001,35.1681037
671,영재치과의원,치과의원,부산해운대구,"부산광역시 해운대구 우동2로 50-12, (우동)",051-741-6757,,129.1571584,35.1683152
672,재송부부치과의원,치과의원,부산해운대구,"부산광역시 해운대구 재반로 83, (재송동)",051-784-7285,,129.1254221,35.186076
673,박주원치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 102, 3층 (반여동, 부원빌딩)",051-529-7434,,129.1195107,35.2025927
674,나라치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 457, 401호 (중동,백송오피스텔)",051-731-2875,,129.1708374,35.1619867
675,연세소울정신건강의학과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 794, 504호 (좌동, 삼정엘리움)",051-791-0675,http://happyjunior.co.kr/,129.1757451,35.168815
676,해피덴치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 94, 4층 (반여동)",051-529-2879,,129.1195631,35.2021038
677,수미치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 497-1, 1층 (중동)",051-702-1649,,129.1686981,35.1651684
678,메디우먼여성의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 602, 해피투모로우마린 1층일부호,2층,5층 (우동)",051-731-4800,,129.1572157,35.162224
679,효성시티치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 133, 2층 (재송동, 효성시티병원 별관)",051-781-7528,,129.1213025,35.1853084
680,서울참어린이치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 814, 407,408호 (좌동, 세종월드프라자)",051-701-2879,,129.1776778,35.1695768
681,센텀루이스치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀북대로 60, 201호 (재송동, 센텀아이에스타워)",051-780-8275,,129.1253774,35.1766639
682,CDC해운대어린이치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 506, 804호 (중동, 영풍리젠시)",051-746-1275,http://hae.i275.co.kr/,129.1687362,35.1661755
683,가원치과의원,치과의원,부산해운대구,"부산광역시 해운대구 선수촌로 98, 2층 (반여동, 경산빌딩)",051-524-2080,,129.1195202,35.2024093
684,세현한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 175, 대아프라자 5층 (좌동)",051-704-4375,,129.1755281,35.1781111
685,사암통도한의원,한의원,부산해운대구,"부산광역시 해운대구 마린시티2로 2, 605~6호 (우동, 마린파크)",051-747-8040,,129.1442096,35.15934
686,장성봉일침한의원,한의원,부산해운대구,"부산광역시 해운대구 중동2로 7, 4층 (중동)",051-747-1721,,129.1646127,35.1626853
687,금송한의원,한의원,부산진구,"부산광역시 부산진구 전포대로200번길 33, 2층 (전포동)",051-809-3194,,129.1312477,35.1974715
688,금송한의원,한의원,부산해운대구,"부산광역시 해운대구 재반로 228, 2층 (반여동)",051-996-4555,,129.1312477,35.1974715
689,장산부부한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 80, (좌동)",051-743-7075,,129.167646,35.1734589
690,의료법인)제세의료재단 제세한의원,한의원,부산해운대구,"부산광역시 해운대구 해운대해변로 257, (우동, LG하버타운6층)",051-746-3033,,129.1595211,35.159687
691,해운대치과의원,치과의원,부산해운대구,"부산광역시 해운대구 중동2로 12-1, 4층 (중동, 우리은행)",051-743-1355,,129.164576,35.163149
692,어울림치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 407, 305호 (우동, 신세계프라자)",051-742-0775,,129.1406828,35.1678259
693,모짜르트치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대로 802, 305호 (좌동, 웅진시네아트)",051-701-1616,,129.1766569,35.1691635
694,노바치과의원,치과의원,부산수영구,"부산광역시 수영구 장대골로 4, (광안동)",051-751-2480,,129.1682073,35.165667
695,노바치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 9층 905~908호 (중동, 센트럴메디타워)",051-747-0100,,129.1682073,35.165667
696,덕바로치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 5층 503~504호 (중동)",051-702-2806,,129.1682073,35.165667
697,삼성브레인신경과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 415, 601호 (우동)",051-747-2195,,129.1411817,35.1669113
698,조은항외과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 6, L TOWER 11층 (중동)",051-968-1000,,129.1680556,35.1672265
699,평거한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 174, (좌동, 거성프라자 201호)",051-703-1275,,129.1750479,35.1776265
700,제일여성병원,병원,부산해운대구,"부산광역시 해운대구 좌동로 66-66, (중동)",051-743-7431,http://,129.173091,35.17073
701,플라워치과의원,치과의원,부산해운대구,"부산광역시 해운대구 해운대해변로 154, 2층 (우동, 마리나센터)",051-747-2275,,129.1485263,35.1581115
702,김현경안과의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 174, 303호 (좌동, 거성프라자)",702-7788,,129.1750479,35.1776265
703,이웃집치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 403,404호 (중동)",051-741-5151,,129.1682073,35.165667
704,흥재침구과한의원,한의원,부산해운대구,"부산광역시 해운대구 좌동순환로 173, 영풍프라자 4층 401호 (좌동)",051-703-0030,,129.1752749,35.1781714
705,참고운치과의원,치과의원,부산해운대구,"부산광역시 해운대구 아랫반송로 37, 3층 (반송동)",051-544-8275,,129.1496144,35.2242087
706,의료재단 로뎀요양병원,요양병원,부산해운대구,"부산광역시 해운대구 아랫반송로1번길 27-3, (반송동)",051-544-8899,,129.1469312,35.2267812
707,첫사랑니치과의원,치과의원,부산해운대구,"부산광역시 해운대구 센텀1로 9, 롯데갤러리움센텀 S동 3층 316호 (우동)",051-758-2887,,129.1310641,35.1676318
708,베리웰치과의원,치과의원,부산해운대구,"부산광역시 해운대구 세실로 75, 3층 (좌동, 일진빌딩)",051-702-2251,,129.1767685,35.1712912
709,이룸연합치과의원,치과의원,부산해운대구,"부산광역시 해운대구 재반로 86, 4층 (재송동)",051-783-2255,,129.1257184,35.1862985
710,바스키아의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로 505, 센트럴메디타워 401~402호 (중동)",051-742-6370,,129.1682073,35.165667
711,해운대365치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 247, 유안빌딩 3층 (좌동)",051-703-0703,,129.1811618,35.1737755
712,이준희정형외과의원,의원,부산해운대구,"부산광역시 해운대구 아랫반송로 37, (반송동)",051-543-9564,,129.1496144,35.2242087
713,해운대온담치과의원,치과의원,부산해운대구,"부산광역시 해운대구 좌동순환로 176, 장산빌딩 4층 (좌동)",051-701-0111,,129.175297,35.177565
714,힐스의원,의원,부산해운대구,"부산광역시 해운대구 좌동순환로433번길 30-1, 해운대힐스테이트위브 313호 (중동)",051-988-1188,,129.1798461,35.1625239
715,센텀이룸여성의원,의원,부산해운대구,"부산광역시 해운대구 센텀2로 20, 센텀타워메디컬 1003,1103호 (우동)",051-758-8275,,129.1320258,35.1671978
716,리베라치과의원,치과의원,부산해운대구,"부산광역시 해운대구 구남로29번길 26, 4층 (중동, 해운빌딩)",051-747-7582,,129.1619558,35.1622657
717,마린성형외과의원,의원,부산해운대구,"부산광역시 해운대구 구남로29번길 32, 3층 (중동, 해운대빌딩)",051-747-9555,,129.1621275,35.1623863
718,기린정형외과의원,의원,부산해운대구,"부산광역시 해운대구 중동1로 39, 2층 일부, 3층 (중동)",051-741-6676,,129.1635698,35.1622316
719,상쾌한위앤장내과의원,의원,부산해운대구,"부산광역시 해운대구 재반로 169, 지하1층,1층일부,2~5층 (재송동)",051-784-8276,,129.1288947,35.1930266
720,임안과의원,의원,부산해운대구,"부산광역시 해운대구 신반송로 207, 4층 (반송동)",051-545-0015,,129.15741,35.2304351
721,성모이비인후과의원,의원,부산해운대구,"부산광역시 해운대구 해운대로 413, 2층 (우동)",051-741-5353,,129.1409576,35.1671171
